"Localidade","Zona","Agregado","Informante","Sexo","Idade","Parentesco","Naturalidade","Casado","Filhos","Filhosnr","Escola","Nível","Trabalhocasa","Trabalhocidade","Ocupação","Trabalha","Religião","FrequênciaReligiosa","ProficienciaPortuguês","ProficienciaTâmil","ProficienciaSingalês","ProficienciaInglês","ProficiênciaOutra","ContextoGeralPortuguês","ContextoGeralTâmil","ContextoGeralSingalês","ContextoGeralInglês","ContextoGeralOutro","ContextoCasaActualPortuguês","ContextoCasaActualTâmil","ContextoCasaActualSingalês","ContextoCasaActualInglês","ContextoCasaActualOutro","ContextoCasaCriançaPortuguês","ContextoCasaCriançaTâmil","ContextoCasaCriançaSingalês","ContextoCasaCriançaInglês","ContextoCasaCriançaOutro","ContextoPaisPortuguês","ContextoPaisTâmil","ContextoPaisSingalês","ContextoPaisInglês","ContextoPaisOutro","ContexoFilhosPortuguês","ContexoFilhosTâmil","ContexoFilhosSingalês","ContexoFilhosInglês","ContexoFilhosOutro","ContextoAmigosPortuguês","ContextoAmigosTâmil","ContextoAmigosSingalês","ContextoAmigosInglês","ContextoAmigosOutro","ContextoVizinhosPortuguês","ContextoVizinhosTâmil","ContextoVizinhosSingalês","ContextoVizinhosInglês","ContextoVizinhosOutro","ContextoLeituraPortuguês","ContextoLeituraTâmil","ContextoLeituraSingalês","ContextoLeituraInglês","ContextoLeituraOutro","ContextoEscritaPortuguês","ContextoEscritaTâmil","ContextoEscritaSingalês","ContextoEscritaInglês","ContextoEscritaOutro","ContextoEscolarSalaAulaPortuguês","ContextoEscolarSalaAulaTâmil","ContextoEscolarSalaAulaSingalês","ContextoEscolarSalaAulaInglês","ContextoEscolarSalaAulaOutro","ContextoEscolarColegasPortuguês","ContextoEscolarColegasTâmil","ContextoEscolarColegasSingalês","ContextoEscolarColegasInglês","ContextoEscolarColegasOutro","ContextoTrabalhoPortuguês","ContextoTrabalhoTâmil","ContextoTrabalhoSingalês","ContextoTrabalhoInglês","ContextoTrabalhoOutro","ContextoReligiosoPortuguês","ContextoReligiosoTâmil","ContextoReligiosoSingalês","ContextoReligiosoInglês","ContextoReligiosoOutro","Opinião1","Opinião2","Opinião3","Inquiridor","FaixaEtaria","VAR00001","VAR00002","filter_$","GrupoEtário","Fluência","FluênciaTamil","FluênciaCingalês","FluênciaInglês","FluênciaOutras","DS"
"Trincomalee","Sampalthivu",893,1,"Feminino",56,"N/A","Sambaltivur","Sim","Sim",3,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","0",1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",893,2,"Feminino",32,"Filho/a","Sambaltivur","Sim","Sim",2,1,1,1,"Não","Empregada Doméstica","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","1","4","0",0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,"Milroy","30-40",NA,NA,"Not Selected","30-39","Falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",893,3,"Masculino",7,"Neto/a","Sambaltivur","Não","Não",0,1,16,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",893,4,"Feminino",5,"Neto/a","Sambaltivur","Não","Não",0,1,17,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",894,1,"Feminino",68,"N/A","Trincomalee","Sim","Sim",1,1,7,1,"Não","Tarefeira (Labour)","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","60-70",NA,NA,"Not Selected","60-69","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",894,2,"Masculino",28,"Filho/a","Trincomalee","Não","Não",0,1,1,1,"Não","Hotelaria","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",895,1,"Feminino",61,"N/A","Trincomalee","Sim","Sim",1,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","60-70",NA,NA,"Not Selected","60-69","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",895,2,"Masculino",34,"Filho/a","Trincomalee","Não","Não",0,1,5,1,"Não","Motorista","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",896,1,"Feminino",64,"N/A","Sambaltivur","Sim","Sim",2,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",896,2,"Feminino",18,"Neto/a","Sambaltivur","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",896,3,"Masculino",15,"Neto/a","","Não","Não",0,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",897,1,"Masculino",68,"N/A","Trincomalee","Sim","Não",0,1,2,1,"Não","Cozinheiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","1","5","0",0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Milroy","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",898,1,"Masculino",51,"N/A","Vavuniya","Sim","Sim",2,1,2,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",898,2,"Masculino",37,"Filho/a","Trincomalee","Não","Não",0,1,5,1,"Não","Tarefeira (Labour)","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",898,3,"Feminino",32,"Filho/a","Trincomalee","Sim","Sim",2,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",899,1,"Masculino",56,"N/A","Batticaloa","Sim","Sim",1,1,13,1,"Não","Segurança","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",899,2,"Feminino",33,"Filho/a","Trincomalee","Sim","Sim",0,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",899,3,"Feminino",77,"Pai/Mãe","Jaffna","Sim","Sim",2,1,9,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","4","0",1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","70-80",NA,NA,"Not Selected","70-79","Falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",900,1,"Feminino",41,"N/A","Trincomalee","Sim","Sim",2,1,5,1,"Não","Enfermeiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","0",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,"Milroy","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",900,2,"Feminino",21,"Filho/a","Trincomalee","Sim","Sim",1,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",900,3,"Masculino",16,"Filho/a","Trincomalee","Não","Não",0,1,10,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",901,1,"Masculino",59,"N/A","Batticaloa","Sim","Sim",1,1,2,1,"Não","Motorista","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,"Milroy","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",901,2,"Masculino",35,"Filho/a","Trincomalee","Sim","Sim",0,1,5,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",901,3,"Masculino",80,"Pai/Mãe","Colombo","Sim","Sim",4,1,2,1,"Não","Segurança","Sim","Católico","Semanalmente","Não fala nem entende","5","5","5","0",1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,"Milroy","80-90",NA,NA,"Not Selected","80-89","Não-falantes","Falantes","Falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",902,1,"Feminino",50,"N/A","Batticaloa","Sim","Sim",3,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",902,2,"Masculino",21,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",902,3,"Masculino",19,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",902,4,"Feminino",14,"Filho/a","Trincomalee","Não","Não",0,1,13,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",903,1,"Feminino",51,"N/A","Trincomalee","Sim","Sim",2,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",903,2,"Feminino",23,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","Sampalthivu",903,3,"Feminino",15,"Filho/a","Trincomalee","Não","Não",0,1,3,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",904,1,"Masculino",39,"N/A","Trincomalee","Sim","Sim",2,1,3,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",904,2,"Masculino",20,"Filho/a","Trincomalee","Não","Não",0,1,5,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",904,3,"Feminino",16,"Filho/a","Trincomalee","Não","Não",0,1,10,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",905,1,"Masculino",51,"N/A","Trincomalee","Sim","Sim",1,1,3,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",905,2,"Feminino",30,"Filho/a","Trincomalee","Sim","Sim",0,1,5,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",905,3,"Feminino",22,"Filho/a","Trincomalee","Não","Não",0,1,1,1,"Não","Professor/a","Sim","Católico","Semanalmente","Não fala nem entende","5","1","4","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",906,1,"Masculino",43,"N/A","Trincomalee","Sim","Sim",2,1,2,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Milroy","40-50",NA,NA,"Not Selected","40-49","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",906,2,"Feminino",19,"Filho/a","Trincomalee","Não","Não",0,1,1,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",906,3,"Masculino",13,"Filho/a","Trincomalee","Não","Não",0,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Milroy","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",907,1,"Masculino",55,"N/A","Trincomalee","Sim","Sim",2,1,2,1,"Não","Pescador","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
"Trincomalee","6th Mile Post",907,2,"Masculino",32,"Filho/a","Trincomalee","Não","Não",0,1,5,1,"Não","Pescador","Sim","Católico","Semanalmente","Não fala nem entende","5","1","1","0",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,"Milroy","30-40",NA,NA,"Not Selected","30-39","Não-falantes","Falantes","Não-falantes","Não-falantes","NA","Trincomalee Town and Gravets"
